,POS Diversity
6991,0.34
6992,0.6
6993,0.3114754098360656
6994,1.0
6995,0.75
6996,0.7
6997,0.8571428571428571
6998,0.4722222222222222
6999,1.0
7000,1.0
7001,0.8181818181818182
7002,0.7777777777777778
7003,0.65
7004,0.8888888888888888
7005,0.5
7006,0.45714285714285713
7007,0.8571428571428571
7008,0.38636363636363635
7009,0.41025641025641024
7010,0.36
7011,0.5172413793103449
7012,0.45
7013,0.3448275862068966
7014,0.44
7015,0.75
7016,0.3064516129032258
7017,0.2638888888888889
7018,0.32727272727272727
7019,0.5517241379310345
7020,0.5384615384615384
7021,0.7368421052631579
7022,1.0
7023,0.875
7024,0.6111111111111112
7025,0.8
7026,0.875
7027,0.5
7028,0.30434782608695654
7029,0.875
7030,0.46875
7031,0.3333333333333333
7032,0.3939393939393939
7033,0.5652173913043478
7034,0.37142857142857144
7035,0.46153846153846156
7036,1.0
7037,0.25882352941176473
7038,0.3953488372093023
7039,0.7222222222222222
7040,0.8666666666666667
7041,0.625
7042,0.6
7043,0.6111111111111112
7044,0.8888888888888888
7045,0.3333333333333333
7046,1.0
7047,0.6111111111111112
7048,0.8
7049,0.3389830508474576
7050,0.6666666666666666
7051,0.3018867924528302
7052,0.42857142857142855
7053,0.6190476190476191
7054,0.42857142857142855
7055,0.6428571428571429
7056,0.53125
7057,0.8333333333333334
7058,0.37209302325581395
7059,0.5151515151515151
7060,1.0
7061,1.0
7062,0.6666666666666666
7063,0.5
7064,0.7692307692307693
7065,0.20652173913043478
7066,0.2777777777777778
7067,0.4375
7068,0.8888888888888888
7069,0.75
7070,0.3488372093023256
7071,0.6470588235294118
7072,0.5652173913043478
7073,0.38095238095238093
7074,1.0
7075,0.425
7076,0.5714285714285714
7077,0.5625
7078,0.42424242424242425
7079,0.45
7080,0.8461538461538461
7081,0.22972972972972974
7082,0.5882352941176471
7083,0.9
7084,1.0
7085,1.0
7086,0.36363636363636365
7087,1.0
7088,0.4666666666666667
7089,0.34
7090,0.3225806451612903
7091,0.6842105263157895
7092,0.7857142857142857
7093,0.7272727272727273
7094,0.5
7095,0.52
7096,0.4722222222222222
7097,0.4166666666666667
7098,0.5
7099,0.3191489361702128
7100,0.31343283582089554
7101,1.0
7102,0.8
7103,0.30357142857142855
7104,0.4473684210526316
7105,0.3013698630136986
7106,1.0
7107,0.2807017543859649
7108,0.2857142857142857
7109,0.3870967741935484
7110,0.25
7111,0.3333333333333333
7112,0.3902439024390244
7113,0.7857142857142857
7114,0.3392857142857143
7115,0.3230769230769231
7116,0.3695652173913043
7117,0.40540540540540543
7118,0.39473684210526316
7119,0.8181818181818182
7120,0.5
7121,0.36363636363636365
7122,0.37777777777777777
7123,0.7647058823529411
7124,0.6666666666666666
7125,0.6666666666666666
7126,0.42857142857142855
7127,1.0
7128,0.56
7129,0.4666666666666667
7130,0.5
7131,1.0
7132,1.0
7133,0.3392857142857143
7134,0.9
7135,0.56
7136,0.37777777777777777
7137,0.4166666666666667
7138,0.6428571428571429
7139,1.0
7140,0.8333333333333334
7141,0.625
7142,0.75
7143,0.625
7144,1.0
7145,0.3114754098360656
7146,0.25
7147,0.42857142857142855
7148,0.6956521739130435
7149,0.5909090909090909
7150,0.6111111111111112
7151,0.23809523809523808
7152,0.8333333333333334
7153,0.8571428571428571
7154,0.32786885245901637
7155,0.29850746268656714
7156,0.4444444444444444
7157,0.2807017543859649
7158,0.38461538461538464
7159,0.5384615384615384
7160,0.40425531914893614
7161,0.5263157894736842
7162,1.0
7163,1.0
7164,0.38235294117647056
7165,0.8333333333333334
7166,0.6666666666666666
7167,0.29333333333333333
7168,1.0
7169,0.6666666666666666
7170,0.75
7171,0.625
7172,0.5833333333333334
7173,1.0
7174,0.8181818181818182
7175,0.25333333333333335
7176,0.2289156626506024
7177,1.0
7178,0.42857142857142855
7179,0.4107142857142857
7180,0.75
7181,1.0
7182,0.40476190476190477
7183,0.4827586206896552
7184,1.0
7185,1.0
7186,1.0
7187,1.0
7188,0.4411764705882353
7189,0.4722222222222222
7190,0.3023255813953488
7191,0.7692307692307693
7192,0.42424242424242425
7193,0.1743119266055046
7194,0.3829787234042553
7195,0.3387096774193548
7196,0.6296296296296297
7197,0.5769230769230769
7198,0.7142857142857143
7199,0.75
7200,0.75
7201,0.875
7202,0.38235294117647056
7203,0.3870967741935484
7204,0.5714285714285714
7205,0.5294117647058824
7206,0.8
7207,0.3953488372093023
7208,0.5416666666666666
7209,0.24691358024691357
7210,0.6875
7211,0.391304347826087
7212,0.42857142857142855
7213,0.5454545454545454
7214,0.4117647058823529
7215,0.8
7216,0.6666666666666666
7217,0.4444444444444444
7218,0.7692307692307693
7219,1.0
7220,0.47058823529411764
7221,0.8181818181818182
7222,0.43243243243243246
7223,0.2898550724637681
7224,0.5
7225,1.0
7226,0.8333333333333334
7227,0.5
7228,0.391304347826087
7229,0.3188405797101449
7230,0.5652173913043478
7231,0.5
7232,0.3793103448275862
7233,0.4666666666666667
7234,0.9
7235,0.7
7236,0.8
7237,0.5882352941176471
7238,0.3103448275862069
7239,0.7272727272727273
7240,0.7692307692307693
7241,0.6086956521739131
7242,0.5
7243,0.5714285714285714
7244,0.5789473684210527
7245,0.4074074074074074
7246,1.0
7247,0.7142857142857143
7248,1.0
7249,0.5
7250,0.5161290322580645
7251,0.46875
7252,0.7692307692307693
7253,0.56
7254,0.7692307692307693
7255,0.4318181818181818
7256,0.75
7257,0.6470588235294118
7258,0.625
7259,0.29850746268656714
7260,0.5925925925925926
7261,1.0
7262,0.6086956521739131
7263,0.46875
7264,0.55
7265,1.0
7266,0.4838709677419355
7267,0.4772727272727273
7268,0.48148148148148145
7269,0.8571428571428571
7270,0.6428571428571429
7271,0.38333333333333336
7272,0.5
7273,0.36666666666666664
7274,1.0
7275,0.7777777777777778
7276,0.43902439024390244
7277,0.6296296296296297
7278,0.3409090909090909
7279,0.3076923076923077
7280,0.391304347826087
7281,0.6666666666666666
7282,0.4642857142857143
7283,0.42105263157894735
7284,0.6923076923076923
7285,1.0
7286,0.21649484536082475
7287,0.5
7288,0.4722222222222222
7289,0.4838709677419355
7290,0.45161290322580644
7291,0.6153846153846154
7292,0.3939393939393939
7293,0.375
7294,0.6842105263157895
7295,0.5714285714285714
7296,0.5217391304347826
7297,0.43478260869565216
7298,1.0
7299,0.5128205128205128
7300,0.48148148148148145
7301,0.8
7302,0.24675324675324675
7303,1.0
7304,0.8
7305,0.5161290322580645
7306,0.5882352941176471
7307,0.8
7308,0.2857142857142857
7309,0.34
7310,0.6666666666666666
7311,0.5454545454545454
7312,0.40625
7313,0.7058823529411765
7314,0.5454545454545454
7315,0.38461538461538464
7316,0.5652173913043478
7317,0.5142857142857142
7318,0.3275862068965517
7319,0.6470588235294118
7320,0.75
7321,0.7692307692307693
7322,0.7
7323,0.5652173913043478
7324,0.4444444444444444
7325,1.0
7326,0.2714285714285714
7327,0.7222222222222222
7328,0.5238095238095238
7329,0.43243243243243246
7330,0.6666666666666666
7331,0.7142857142857143
7332,0.3902439024390244
7333,0.55
7334,0.7333333333333333
7335,1.0
7336,0.5555555555555556
7337,0.45454545454545453
7338,0.6666666666666666
7339,0.8181818181818182
7340,0.5384615384615384
7341,1.0
7342,0.5555555555555556
7343,0.8571428571428571
7344,0.6086956521739131
7345,0.8666666666666667
7346,0.36585365853658536
7347,0.4166666666666667
7348,0.3333333333333333
7349,0.4642857142857143
7350,1.0
7351,0.7
7352,0.8
7353,0.4
7354,0.8333333333333334
7355,0.7142857142857143
7356,0.6666666666666666
7357,0.23255813953488372
7358,0.75
7359,0.4482758620689655
7360,0.5625
7361,0.6
7362,0.8333333333333334
7363,1.0
7364,0.8571428571428571
7365,0.53125
7366,0.40476190476190477
7367,0.5294117647058824
7368,0.5142857142857142
7369,0.5238095238095238
7370,0.6875
7371,1.0
7372,0.7
7373,0.8
7374,0.33962264150943394
7375,0.32142857142857145
7376,0.42857142857142855
7377,0.24096385542168675
7378,0.5
7379,0.27941176470588236
7380,0.6363636363636364
7381,0.4375
7382,0.27419354838709675
7383,0.8571428571428571
7384,0.3076923076923077
7385,0.55
7386,0.7777777777777778
7387,0.4838709677419355
7388,0.6190476190476191
7389,0.36538461538461536
7390,0.6
7391,0.8888888888888888
7392,0.7857142857142857
7393,0.40540540540540543
7394,0.4772727272727273
7395,0.8333333333333334
7396,0.6923076923076923
7397,0.7222222222222222
7398,1.0
7399,0.875
7400,0.6
7401,0.6
7402,1.0
7403,0.32727272727272727
7404,0.43902439024390244
7405,0.37777777777777777
7406,0.4634146341463415
7407,0.4375
7408,0.38095238095238093
7409,0.1592356687898089
7410,0.375
7411,0.55
7412,0.6
7413,0.5
7414,0.7333333333333333
7415,0.8181818181818182
7416,0.3541666666666667
7417,0.5666666666666667
7418,0.47058823529411764
7419,0.7333333333333333
7420,0.35135135135135137
7421,0.30357142857142855
7422,0.5416666666666666
7423,0.6470588235294118
7424,0.3958333333333333
7425,0.2542372881355932
7426,0.41379310344827586
7427,1.0
7428,0.7058823529411765
7429,1.0
7430,0.5185185185185185
7431,0.8181818181818182
7432,0.9285714285714286
7433,1.0
7434,0.6
7435,0.6
7436,0.75
7437,0.8333333333333334
7438,0.8888888888888888
7439,0.875
7440,0.5
7441,0.4418604651162791
7442,0.7
7443,0.4864864864864865
7444,0.4666666666666667
7445,0.5217391304347826
7446,0.5
7447,0.8333333333333334
7448,0.5555555555555556
7449,0.5217391304347826
7450,0.5769230769230769
7451,0.2653061224489796
7452,0.6818181818181818
7453,0.4782608695652174
7454,0.4594594594594595
7455,0.6190476190476191
7456,0.8
7457,0.8333333333333334
7458,0.4166666666666667
7459,0.6153846153846154
7460,0.3013698630136986
7461,0.3333333333333333
7462,0.6923076923076923
7463,0.5862068965517241
7464,0.8571428571428571
7465,0.4222222222222222
7466,0.5
7467,0.5
7468,0.6470588235294118
7469,1.0
7470,0.4838709677419355
7471,1.0
7472,0.35555555555555557
7473,0.3157894736842105
7474,0.3142857142857143
7475,0.8
7476,0.7857142857142857
7477,1.0
7478,0.7857142857142857
7479,0.75
7480,0.34146341463414637
7481,0.5454545454545454
7482,0.4444444444444444
7483,0.2962962962962963
7484,0.325
7485,0.5
7486,0.5882352941176471
7487,0.6363636363636364
7488,0.5555555555555556
7489,1.0
7490,0.39473684210526316
7491,0.6086956521739131
7492,0.5172413793103449
7493,0.9
7494,0.4444444444444444
7495,0.3870967741935484
7496,0.7272727272727273
7497,0.23076923076923078
7498,0.6153846153846154
7499,0.4375
7500,0.5454545454545454
7501,0.3409090909090909
7502,0.38461538461538464
7503,0.4827586206896552
7504,0.44
7505,0.5151515151515151
7506,0.5
7507,0.5384615384615384
7508,0.6428571428571429
7509,0.34328358208955223
7510,0.5652173913043478
7511,0.625
7512,1.0
7513,1.0
7514,0.5555555555555556
7515,0.7
7516,0.5714285714285714
7517,1.0
7518,1.0
7519,0.75
7520,0.3114754098360656
7521,0.27058823529411763
7522,0.625
7523,0.6086956521739131
7524,1.0
7525,0.36585365853658536
7526,1.0
7527,0.625
7528,0.275
7529,0.5625
7530,1.0
7531,0.25675675675675674
7532,1.0
7533,0.6666666666666666
7534,0.37254901960784315
7535,0.8
7536,1.0
7537,0.5
7538,1.0
7539,0.8333333333333334
7540,0.5714285714285714
7541,0.40476190476190477
7542,0.5333333333333333
7543,0.7272727272727273
7544,1.0
7545,0.5
7546,0.75
7547,0.6923076923076923
7548,0.4482758620689655
7549,0.8333333333333334
7550,0.5555555555555556
7551,0.6875
7552,0.4482758620689655
7553,0.5625
7554,1.0
7555,0.4
7556,0.4827586206896552
7557,0.8125
7558,0.7391304347826086
7559,0.6923076923076923
7560,0.5
7561,0.7333333333333333
7562,0.8235294117647058
7563,0.5384615384615384
7564,0.6666666666666666
7565,0.5
7566,0.75
7567,0.7727272727272727
7568,0.5294117647058824
7569,0.7857142857142857
7570,0.75
7571,0.42857142857142855
7572,0.41935483870967744
7573,0.6111111111111112
7574,0.7142857142857143
7575,1.0
7576,0.5135135135135135
7577,0.21
7578,0.7142857142857143
7579,0.6666666666666666
7580,1.0
7581,0.6666666666666666
7582,0.5294117647058824
7583,0.8
7584,0.8181818181818182
7585,0.45454545454545453
7586,0.2857142857142857
7587,1.0
7588,0.8333333333333334
7589,0.6111111111111112
7590,1.0
7591,0.42424242424242425
7592,0.6666666666666666
7593,0.45454545454545453
7594,0.8571428571428571
7595,0.3181818181818182
7596,0.19310344827586207
7597,0.40816326530612246
7598,0.2857142857142857
7599,0.39473684210526316
7600,0.2631578947368421
7601,0.8333333333333334
7602,0.47058823529411764
7603,0.4166666666666667
7604,0.7142857142857143
7605,0.5769230769230769
7606,0.47058823529411764
7607,0.4444444444444444
7608,0.5909090909090909
7609,0.5161290322580645
7610,0.5294117647058824
7611,0.425
7612,0.5714285714285714
7613,0.25
7614,0.4186046511627907
7615,0.27692307692307694
7616,0.6875
7617,0.5
7618,0.5483870967741935
7619,0.5454545454545454
7620,0.3142857142857143
7621,0.48148148148148145
7622,0.5238095238095238
7623,0.43478260869565216
7624,0.7222222222222222
7625,0.36538461538461536
7626,0.21739130434782608
7627,0.28125
7628,0.21978021978021978
7629,0.5357142857142857
7630,0.38235294117647056
7631,0.5185185185185185
7632,0.39622641509433965
7633,0.5
7634,0.38095238095238093
7635,0.7142857142857143
7636,0.47058823529411764
7637,1.0
7638,0.2727272727272727
7639,0.8333333333333334
7640,0.36666666666666664
7641,0.9
7642,0.625
7643,0.42857142857142855
7644,0.45714285714285713
7645,0.8888888888888888
7646,0.24675324675324675
7647,0.40425531914893614
7648,0.5151515151515151
7649,0.34
7650,0.5714285714285714
7651,0.7142857142857143
7652,0.3953488372093023
7653,0.5882352941176471
7654,0.38235294117647056
7655,1.0
7656,0.2857142857142857
7657,0.7142857142857143
7658,0.18518518518518517
7659,0.7
7660,0.4642857142857143
7661,0.7142857142857143
7662,0.16260162601626016
7663,0.3673469387755102
7664,0.4827586206896552
7665,0.4
7666,0.6666666666666666
7667,0.5454545454545454
7668,0.47619047619047616
7669,0.4722222222222222
7670,0.40540540540540543
7671,0.8181818181818182
7672,1.0
7673,1.0
7674,0.375
7675,0.6
7676,0.8333333333333334
7677,0.5185185185185185
7678,0.43478260869565216
7679,0.5384615384615384
7680,0.6428571428571429
7681,0.8666666666666667
7682,0.6521739130434783
7683,0.6
7684,0.5517241379310345
7685,0.40540540540540543
7686,0.41025641025641024
7687,0.3541666666666667
7688,0.6111111111111112
7689,0.4782608695652174
7690,0.45454545454545453
7691,0.5333333333333333
7692,0.9
7693,0.32786885245901637
7694,0.42857142857142855
7695,0.47058823529411764
7696,0.5151515151515151
7697,0.25
7698,0.42105263157894735
7699,0.5925925925925926
7700,0.2619047619047619
7701,0.6086956521739131
7702,0.6923076923076923
7703,0.4642857142857143
7704,0.4166666666666667
7705,0.8
7706,0.5517241379310345
7707,0.5
7708,0.5588235294117647
7709,1.0
7710,0.5555555555555556
7711,0.6666666666666666
7712,1.0
7713,1.0
7714,0.4473684210526316
7715,0.7142857142857143
7716,0.8
7717,0.7777777777777778
7718,0.3958333333333333
7719,0.43478260869565216
7720,0.6428571428571429
7721,1.0
7722,0.5
7723,0.35714285714285715
7724,0.34545454545454546
7725,0.48
7726,0.40425531914893614
7727,0.4523809523809524
7728,0.5357142857142857
7729,0.5625
7730,0.8181818181818182
7731,0.3392857142857143
7732,0.7
7733,1.0
7734,0.3389830508474576
7735,0.8
7736,0.2878787878787879
7737,0.46511627906976744
7738,0.5416666666666666
7739,0.25
7740,1.0
7741,0.6153846153846154
7742,1.0
7743,0.8888888888888888
7744,0.5
7745,0.47619047619047616
7746,1.0
7747,1.0
7748,1.0
7749,0.1592356687898089
7750,0.56
7751,0.5384615384615384
7752,0.45454545454545453
7753,0.5
7754,0.29411764705882354
7755,0.43333333333333335
7756,0.6875
7757,0.8333333333333334
7758,0.3783783783783784
7759,0.296875
7760,0.7692307692307693
7761,0.6923076923076923
7762,0.45714285714285713
7763,0.4642857142857143
7764,0.6666666666666666
7765,0.43333333333333335
7766,0.47058823529411764
7767,0.4473684210526316
7768,1.0
7769,0.5
7770,0.4166666666666667
7771,0.45454545454545453
7772,0.40625
7773,0.7142857142857143
7774,0.5
7775,0.5416666666666666
7776,0.45714285714285713
7777,0.2716049382716049
7778,0.44680851063829785
7779,0.4
7780,0.45454545454545453
7781,0.3387096774193548
7782,0.4722222222222222
7783,1.0
7784,0.5714285714285714
7785,0.75
7786,0.5517241379310345
7787,0.6666666666666666
7788,0.5789473684210527
7789,0.2804878048780488
7790,0.5384615384615384
7791,0.8333333333333334
7792,0.29310344827586204
7793,1.0
7794,0.5416666666666666
7795,0.2727272727272727
7796,0.38636363636363635
7797,0.40625
7798,0.45161290322580644
7799,0.4166666666666667
7800,0.3584905660377358
7801,0.36
7802,0.6
7803,0.7272727272727273
7804,0.4358974358974359
7805,0.5454545454545454
7806,0.3902439024390244
7807,0.43333333333333335
7808,0.29310344827586204
7809,1.0
7810,0.4666666666666667
7811,1.0
7812,0.42857142857142855
7813,0.5
7814,0.5
7815,0.45161290322580644
7816,0.48
7817,0.45454545454545453
7818,0.7272727272727273
7819,0.8888888888888888
7820,0.7777777777777778
7821,0.4666666666666667
7822,0.48484848484848486
7823,0.8571428571428571
7824,0.4146341463414634
7825,0.9
7826,0.5
7827,0.5416666666666666
7828,0.68
7829,0.7777777777777778
7830,1.0
7831,0.8
7832,0.5217391304347826
7833,0.4782608695652174
7834,0.6842105263157895
7835,0.38181818181818183
7836,0.8181818181818182
7837,0.7
7838,0.7692307692307693
7839,1.0
7840,0.625
7841,0.7647058823529411
7842,0.35555555555555557
7843,0.26506024096385544
7844,0.48148148148148145
7845,0.8
7846,0.8181818181818182
7847,0.7647058823529411
7848,0.75
7849,0.2777777777777778
7850,0.35135135135135137
7851,0.5185185185185185
7852,0.4418604651162791
7853,1.0
7854,0.5
7855,0.5555555555555556
7856,0.8888888888888888
7857,0.2982456140350877
7858,0.5555555555555556
7859,0.34146341463414637
7860,0.6470588235294118
7861,0.7
7862,0.47619047619047616
7863,0.7777777777777778
7864,0.8
7865,0.8
7866,0.7857142857142857
7867,0.3076923076923077
7868,1.0
7869,0.75
7870,0.7
7871,0.32075471698113206
7872,0.5
7873,0.4
7874,0.42105263157894735
7875,0.5238095238095238
7876,0.5
7877,0.6
7878,0.6428571428571429
7879,0.3958333333333333
7880,0.5555555555555556
7881,0.5185185185185185
7882,0.2916666666666667
7883,0.5238095238095238
7884,0.4642857142857143
7885,0.5714285714285714
7886,0.36363636363636365
7887,0.4827586206896552
7888,0.8
7889,0.5
7890,0.37735849056603776
7891,0.45161290322580644
7892,1.0
7893,0.48148148148148145
7894,0.8888888888888888
7895,0.5652173913043478
7896,0.625
7897,0.5714285714285714
7898,0.56
7899,0.7777777777777778
7900,0.6363636363636364
7901,0.6111111111111112
7902,1.0
7903,1.0
7904,0.75
7905,0.5789473684210527
7906,0.75
7907,0.2558139534883721
7908,0.4444444444444444
7909,0.6190476190476191
7910,0.75
7911,0.42857142857142855
7912,0.7777777777777778
7913,0.375
7914,0.5555555555555556
7915,0.5
7916,0.23076923076923078
7917,0.34146341463414637
7918,0.43243243243243246
7919,0.2835820895522388
7920,0.7692307692307693
7921,0.3469387755102041
7922,0.3220338983050847
7923,1.0
7924,0.30434782608695654
7925,0.44
7926,0.2714285714285714
7927,0.40384615384615385
7928,0.48
7929,0.5
7930,0.3333333333333333
7931,0.38596491228070173
7932,0.7692307692307693
7933,0.47619047619047616
7934,0.4358974358974359
7935,0.24561403508771928
7936,0.5833333333333334
7937,0.24705882352941178
7938,1.0
7939,0.25396825396825395
7940,0.65
7941,0.6538461538461539
7942,0.6666666666666666
7943,0.23469387755102042
7944,0.1834862385321101
7945,0.875
7946,0.47368421052631576
7947,0.7272727272727273
7948,0.5
7949,0.32653061224489793
7950,0.2972972972972973
7951,0.2835820895522388
7952,0.4583333333333333
7953,0.34545454545454546
7954,0.48717948717948717
7955,0.6666666666666666
7956,0.46875
7957,0.5454545454545454
7958,1.0
7959,0.4642857142857143
7960,0.5
7961,0.5416666666666666
7962,0.48148148148148145
7963,0.5172413793103449
7964,0.5454545454545454
7965,0.875
7966,0.43902439024390244
7967,0.42857142857142855
7968,0.4827586206896552
7969,0.26582278481012656
7970,0.5172413793103449
7971,0.6363636363636364
7972,0.6842105263157895
7973,0.6666666666666666
7974,0.9
7975,1.0
7976,0.183206106870229
7977,0.5128205128205128
7978,0.65
7979,0.3695652173913043
7980,0.36
7981,0.3230769230769231
7982,0.52
7983,0.5652173913043478
7984,0.38461538461538464
7985,0.6
7986,0.6666666666666666
7987,0.8571428571428571
7988,0.375
7989,0.5625
7990,0.7
7991,0.5882352941176471
7992,0.625
7993,0.5714285714285714
7994,0.6111111111111112
7995,0.4
7996,1.0
7997,0.8333333333333334
7998,1.0
7999,0.37777777777777777
8000,1.0
8001,0.358974358974359
8002,0.35714285714285715
8003,0.4722222222222222
8004,0.25
8005,0.9
8006,0.48484848484848486
8007,0.8888888888888888
8008,0.36666666666666664
8009,0.75
8010,1.0
8011,1.0
8012,0.37735849056603776
8013,0.4
8014,0.3829787234042553
8015,0.7142857142857143
8016,0.16447368421052633
8017,0.23529411764705882
8018,0.3269230769230769
8019,0.21212121212121213
8020,0.2727272727272727
8021,0.4230769230769231
8022,0.7777777777777778
8023,0.8571428571428571
8024,0.5588235294117647
8025,1.0
8026,1.0
8027,1.0
8028,0.6666666666666666
8029,1.0
8030,0.5769230769230769
8031,0.7272727272727273
8032,0.5882352941176471
8033,0.4827586206896552
8034,0.6666666666666666
8035,0.3026315789473684
8036,0.42857142857142855
8037,0.55
8038,0.6818181818181818
8039,0.56
8040,0.3023255813953488
8041,0.43333333333333335
8042,0.6666666666666666
8043,0.47058823529411764
8044,0.6363636363636364
8045,0.6923076923076923
8046,0.3870967741935484
8047,0.75
8048,0.47368421052631576
8049,0.42857142857142855
8050,0.37735849056603776
8051,1.0
8052,0.26666666666666666
8053,0.75
8054,1.0
8055,0.8333333333333334
8056,0.875
8057,1.0
8058,0.8333333333333334
8059,0.6923076923076923
8060,1.0
8061,0.75
8062,0.6666666666666666
8063,0.75
8064,0.47058823529411764
8065,0.75
8066,1.0
8067,0.4642857142857143
8068,0.47619047619047616
8069,0.5625
8070,0.9090909090909091
8071,0.7058823529411765
8072,0.6
8073,0.42424242424242425
8074,0.8
8075,0.5555555555555556
8076,0.8947368421052632
8077,0.45161290322580644
8078,0.625
8079,0.7333333333333333
8080,0.5714285714285714
8081,0.6
8082,0.36363636363636365
8083,0.27586206896551724
8084,0.28169014084507044
8085,0.7777777777777778
8086,1.0
8087,0.36
8088,0.4411764705882353
8089,0.5333333333333333
8090,0.43333333333333335
8091,0.8571428571428571
8092,0.8181818181818182
8093,0.5909090909090909
8094,0.5
8095,0.7333333333333333
8096,0.5238095238095238
8097,0.6363636363636364
8098,0.47619047619047616
8099,1.0
8100,0.8
8101,0.6086956521739131
8102,1.0
8103,0.5217391304347826
8104,0.6
8105,0.5909090909090909
8106,0.5555555555555556
8107,0.43243243243243246
8108,0.8571428571428571
8109,0.625
8110,0.5555555555555556
8111,1.0
8112,0.6666666666666666
8113,0.7142857142857143
8114,0.8
8115,0.4074074074074074
8116,0.4074074074074074
8117,0.5909090909090909
8118,0.7142857142857143
8119,0.65
8120,0.5333333333333333
8121,0.8571428571428571
8122,0.6363636363636364
8123,0.7368421052631579
8124,0.5294117647058824
8125,0.5416666666666666
8126,0.4
8127,0.53125
8128,1.0
8129,0.6470588235294118
8130,1.0
8131,0.7777777777777778
8132,1.0
8133,1.0
8134,0.7333333333333333
8135,1.0
8136,0.5769230769230769
8137,0.5263157894736842
8138,0.3492063492063492
8139,0.5769230769230769
8140,0.8571428571428571
8141,1.0
8142,0.3157894736842105
8143,0.4
8144,0.18867924528301888
8145,0.8333333333333334
8146,0.42424242424242425
8147,0.3148148148148148
8148,0.3541666666666667
8149,0.2459016393442623
8150,0.2898550724637681
8151,0.3103448275862069
8152,1.0
8153,0.6521739130434783
8154,0.45161290322580644
8155,1.0
8156,0.7272727272727273
8157,0.32653061224489793
8158,0.45714285714285713
8159,0.2222222222222222
8160,0.4482758620689655
8161,0.32075471698113206
8162,0.36363636363636365
8163,0.35
8164,0.47619047619047616
8165,0.75
8166,0.6521739130434783
8167,0.46875
8168,0.4
8169,0.425531914893617
8170,0.3333333333333333
8171,0.8333333333333334
8172,0.8571428571428571
8173,0.875
8174,1.0
8175,0.8333333333333334
8176,1.0
8177,0.6666666666666666
8178,1.0
8179,0.5333333333333333
8180,0.5789473684210527
8181,0.4418604651162791
8182,0.5517241379310345
8183,0.4375
8184,0.75
8185,0.5925925925925926
8186,0.5263157894736842
8187,0.3076923076923077
8188,0.75
8189,0.6666666666666666
8190,0.21739130434782608
8191,0.3392857142857143
8192,0.5714285714285714
8193,0.75
8194,0.8235294117647058
8195,0.55
8196,0.8571428571428571
8197,0.75
8198,1.0
8199,0.8333333333333334
8200,0.8571428571428571
8201,0.875
8202,0.8888888888888888
8203,0.8
8204,0.8571428571428571
8205,0.631578947368421
8206,0.5217391304347826
8207,0.6875
8208,0.6153846153846154
8209,0.6470588235294118
8210,0.7777777777777778
8211,0.75
8212,0.3939393939393939
8213,0.7
8214,0.6666666666666666
8215,1.0
8216,0.42857142857142855
8217,1.0
8218,0.6666666666666666
8219,0.8333333333333334
8220,0.7142857142857143
8221,0.5652173913043478
8222,0.45161290322580644
8223,0.5161290322580645
8224,0.5
8225,0.4
8226,1.0
8227,0.7272727272727273
8228,0.20408163265306123
8229,0.29508196721311475
8230,0.3541666666666667
8231,0.3
8232,0.3902439024390244
8233,0.4166666666666667
8234,0.32142857142857145
8235,1.0
8236,0.6666666666666666
8237,0.45714285714285713
8238,0.7058823529411765
8239,0.6296296296296297
8240,0.45714285714285713
8241,0.4782608695652174
8242,0.2463768115942029
8243,0.3888888888888889
8244,0.5555555555555556
8245,0.36363636363636365
8246,0.6666666666666666
8247,0.42105263157894735
8248,0.6
8249,0.5384615384615384
8250,0.8571428571428571
8251,0.8
8252,1.0
8253,0.5625
8254,0.37254901960784315
8255,0.42857142857142855
8256,0.875
8257,0.4375
8258,0.35555555555555557
8259,0.2698412698412698
8260,0.3829787234042553
8261,0.5555555555555556
8262,0.6923076923076923
8263,0.5384615384615384
8264,0.26666666666666666
8265,0.5357142857142857
8266,0.4482758620689655
8267,0.3389830508474576
8268,0.5416666666666666
8269,0.32608695652173914
8270,0.48148148148148145
8271,0.45
8272,0.8571428571428571
8273,0.38235294117647056
8274,0.4444444444444444
8275,0.7
8276,0.5769230769230769
8277,0.6666666666666666
8278,0.5185185185185185
8279,0.9
8280,0.26153846153846155
8281,0.48717948717948717
8282,0.4523809523809524
8283,0.7142857142857143
8284,0.6111111111111112
8285,0.4358974358974359
8286,0.5555555555555556
8287,0.7857142857142857
8288,0.9
8289,0.5625
8290,1.0
8291,0.8571428571428571
8292,0.6666666666666666
8293,0.5384615384615384
8294,1.0
8295,0.4375
8296,0.6923076923076923
8297,0.358974358974359
8298,0.6666666666666666
8299,0.6086956521739131
8300,0.30434782608695654
8301,0.6
8302,0.7058823529411765
8303,0.45454545454545453
8304,0.6666666666666666
8305,0.48148148148148145
8306,0.4857142857142857
8307,0.4074074074074074
8308,1.0
8309,0.6
8310,0.3469387755102041
8311,0.6
8312,0.625
8313,0.288135593220339
8314,0.35185185185185186
8315,0.4482758620689655
8316,0.22105263157894736
8317,0.6
8318,0.6071428571428571
8319,0.38461538461538464
8320,0.6428571428571429
8321,0.7777777777777778
8322,0.7894736842105263
8323,0.7222222222222222
8324,0.7692307692307693
8325,0.5789473684210527
8326,0.5483870967741935
8327,0.2857142857142857
8328,0.3333333333333333
8329,0.5
8330,0.5333333333333333
